,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,Bathrooms,Bedrooms,price,zip,Stories,BuiltAfter2k,HasPatioPorch,zpid
245,4791.0,1190.0,3.1333333333333333,3.6666666666666665,1085,11,2.0,3,230000.0,78724,1,1,0,29396923
246,6368.0,2299.0,0.5333333333333333,7.0,1381,16,3.0,4,405000.0,78750,2,1,1,121655462
247,16552.8,4380.0,5.433333333333334,7.0,1177,16,4.0,4,1100000.0,78730,2,1,1,114405939
248,12196.8,2066.0,3.8666666666666667,8.0,1373,14,3.0,3,559500.0,78733,2,0,1,29344946
249,6534.0,1704.0,2.333333333333333,2.6666666666666665,1478,13,3.0,3,199000.0,78724,2,1,0,70338371
250,8276.0,2960.0,1.9333333333333331,8.333333333333334,1481,16,3.0,4,379900.0,78717,2,1,0,185217414
251,11761.2,4500.0,3.3000000000000003,7.0,1277,16,5.0,5,1400000.0,78732,2,1,0,83821443
252,5314.0,1250.0,2.233333333333333,3.0,1457,13,2.5,2,194000.0,78725,2,1,0,2108947312
253,7000.0,2084.0,2.466666666666667,6.0,1228,14,3.0,3,330000.0,78729,2,0,0,29578456
254,19166.4,4743.0,2.9,9.333333333333334,1360,14,5.0,5,1050000.0,78733,2,1,0,89550945
255,129373.2,5921.0,1.7666666666666668,7.0,1381,16,5.0,5,2650000.0,78730,1,1,1,58298457
256,5140.0,1419.0,1.6,3.0,1457,13,2.0,3,157000.0,78725,1,0,0,29459868
257,4791.0,1753.0,1.5666666666666669,4.666666666666667,1242,15,3.0,3,335269.0,78660,2,1,0,305432656
258,7405.0,3297.0,2.566666666666667,8.333333333333334,1533,17,4.0,4,535000.0,78732,2,1,1,83823430
259,33976.8,4637.0,2.0,9.0,1669,15,4.0,4,1589000.0,78746,2,1,0,29341439
260,14810.4,1649.0,2.9,7.0,1277,16,2.0,3,399000.0,78726,1,1,0,83813736
261,8398.0,2766.0,3.6666666666666665,3.6666666666666665,1532,12,3.0,4,505847.0,78744,1,1,1,251036682
262,13939.2,2698.0,0.9666666666666668,8.666666666666666,1632,16,3.0,4,574887.0,78750,2,0,0,29377453
263,102366.0,4407.0,1.8,7.0,1381,16,6.0,4,1695000.0,78730,2,1,0,58298456
264,11761.2,2731.0,2.6333333333333333,7.0,1277,16,4.0,3,1200000.0,78732,2,0,0,64455725
265,4399.0,1448.0,2.9333333333333336,3.6666666666666665,1532,12,2.0,3,249000.0,78744,1,1,0,124842807
266,5662.0,1370.0,3.1,3.0,1457,13,2.0,3,310000.0,78725,1,1,1,248957890
267,13939.2,4056.0,2.766666666666667,8.333333333333334,1533,17,4.0,4,750000.0,78732,1,1,1,114405941
268,16117.2,3542.0,1.0,8.666666666666666,1632,16,4.0,4,869999.0,78750,1,0,0,29377451
269,22651.2,4631.0,2.2666666666666666,8.666666666666666,1533,17,5.0,5,825000.0,78732,2,1,0,83814922
270,5052.0,1490.0,2.333333333333333,7.0,1523,17,2.0,3,475000.0,78750,1,0,1,58298866
271,4617.0,1510.0,3.0,3.6666666666666665,1085,11,2.0,3,239000.0,78724,1,1,0,111370914
272,47044.8,4707.0,2.0,9.0,1669,15,6.0,5,1499000.0,78746,2,0,0,29341434
273,85377.59999999999,4147.0,4.033333333333333,7.0,1277,16,4.0,4,2490000.0,78732,1,1,0,29368693
274,8799.0,1598.0,1.9,3.0,1457,13,3.0,3,131860.0,78725,2,1,0,79981862
275,6534.0,2515.0,3.0666666666666664,3.6666666666666665,1532,12,3.0,4,395000.0,78744,2,1,1,145656291
276,14810.4,2304.0,2.966666666666667,3.0,1457,13,2.0,4,129900.0,78725,1,1,0,29465089
277,8842.0,3458.0,2.766666666666667,8.333333333333334,1533,17,4.0,4,615000.0,78732,2,1,1,83827917
278,14810.4,3013.0,1.9666666666666668,7.0,1277,16,4.0,4,557000.0,78726,2,1,1,241930950
279,54885.6,4620.0,1.8,7.0,1381,16,4.0,5,975000.0,78730,2,1,0,58298454
280,70567.20000000001,5742.0,4.066666666666666,8.0,1373,14,4.0,4,1399900.0,78733,2,1,0,70323938
281,3571.0,1321.0,2.2,3.0,1457,13,3.0,3,200000.0,78725,2,1,1,2080854860
282,69260.40000000001,6392.0,3.6,7.0,1277,16,6.5,4,2750000.0,78732,2,0,1,29368684
283,41817.6,986.0,4.533333333333333,8.0,1373,14,1.0,2,599500.0,78733,2,0,0,29346937
284,3397.0,2137.0,2.4666666666666663,7.0,1523,17,2.0,3,450000.0,78750,2,0,0,29360950
285,6272.0,2073.0,3.0666666666666664,3.6666666666666665,1532,12,3.0,3,349000.0,78744,2,1,1,145656290
286,23086.800000000007,4142.0,2.05,9.0,1669,15,4.0,4,1325000.0,78746,2,0,0,29341421
287,12196.8,2581.0,0.8666666666666667,8.666666666666666,1632,16,2.0,4,550000.0,78750,1,0,0,29375949
288,7230.0,1405.0,2.033333333333333,3.0,1457,13,2.0,3,217500.0,78725,1,1,1,145655859
289,11761.2,2895.0,3.6666666666666665,7.0,1277,16,3.0,3,865000.0,78732,3,1,1,83819673
290,13503.6,2648.0,3.966666666666667,8.0,1373,14,3.0,4,565000.0,78733,2,0,0,29344936
291,25264.8,3958.0,4.0,7.0,1177,16,4.0,4,899900.0,78730,2,0,0,29353950
292,7461.0,2814.0,1.3,3.0,1108,14,3.0,4,336990.0,78660,2,1,0,249912949
293,87120.0,7745.0,3.4666666666666663,9.333333333333334,1360,14,8.0,7,8999000.0,78733,2,0,0,29344920
294,5662.0,1730.0,2.1,8.333333333333334,1481,16,3.0,3,219900.0,78717,2,1,0,89651406
295,5967.0,2177.0,3.1333333333333333,3.6666666666666665,1532,12,3.0,4,338900.0,78744,2,1,1,2089992289
296,12632.4,2338.0,1.7,9.0,1616,16,2.0,3,545000.0,78750,2,0,0,29368449
297,5227.0,1452.0,3.333333333333333,3.0,1457,13,2.0,3,161940.0,78725,1,1,0,89551588
298,9147.0,1762.0,3.2,3.6666666666666665,1085,11,2.0,4,133000.0,78724,1,1,0,80103408
299,21780.0,2162.0,3.233333333333333,7.0,1277,16,3.0,3,549500.0,78732,2,0,0,29368659
300,11325.6,3436.0,5.333333333333333,5.666666666666668,1332,16,3.0,4,885000.0,78735,2,1,0,83828934
301,9452.0,2927.0,3.0,7.0,1523,17,4.0,4,798500.0,78750,2,0,1,58298947
302,6211.0,1582.0,1.2,3.6666666666666665,1051,12,2.0,3,249900.0,78660,1,1,0,241936636
303,10149.0,3254.0,0.7999999999999999,7.666666666666668,1281,14,3.0,5,400000.0,78750,1,1,0,58265948
304,31363.2,5576.0,2.05,9.0,1669,15,7.0,5,1999000.0,78746,2,0,1,58297915
305,6141.0,1776.0,3.3000000000000003,3.0,1457,13,3.0,5,217000.0,78725,2,1,0,89548573
306,12632.4,4952.0,2.1333333333333333,8.666666666666666,1533,17,4.0,4,700000.0,78732,2,1,0,83123896
307,11761.2,1850.0,4.033333333333333,8.0,1373,14,2.0,3,849900.0,78733,1,1,0,64750934
308,16117.2,1707.0,1.8666666666666665,7.0,1483,16,2.0,3,535000.0,78731,1,0,1,29355947
309,40946.4,2667.0,3.233333333333333,7.0,1277,16,3.0,3,450000.0,78732,2,0,0,29368658
310,6229.0,2486.0,1.4,2.6666666666666665,1063,14,3.0,3,304000.0,78660,2,1,0,120290135
311,42253.2,5234.0,2.05,9.0,1669,15,5.0,5,1400000.0,78746,3,0,0,29341415
312,9365.0,3282.0,0.8000000000000002,7.666666666666668,1281,14,3.0,4,480000.0,78750,2,1,0,58265946
313,8494.0,2275.0,3.1333333333333333,3.6666666666666665,1532,12,3.0,4,437500.0,78744,1,1,0,241938280
314,44431.2,4941.0,3.6,8.0,1373,14,0.0,5,625000.0,78733,1,1,0,70330433
315,5357.0,1320.0,3.2,3.6666666666666665,1085,11,2.0,3,225000.0,78724,1,0,0,29396905
316,21780.0,2667.0,2.266666666666666,7.0,1523,17,3.0,4,849500.0,78750,1,0,1,29361022
317,12196.8,1745.0,1.2333333333333334,3.6666666666666665,1051,12,2.0,3,274900.0,78660,1,1,0,241936634
318,8712.0,2829.0,1.3,8.0,1275,15,3.0,4,549900.0,78726,2,0,1,29376446
319,9496.0,2519.0,3.0666666666666664,3.6666666666666665,1532,12,3.0,3,399900.0,78744,1,1,1,2080460279
320,13503.6,4219.0,3.0333333333333337,8.333333333333334,1533,17,6.0,4,825000.0,78732,2,1,1,80093390
321,11325.6,3693.0,2.0,9.0,1669,15,4.0,4,799000.0,78746,2,0,0,29343408
322,43995.6,5800.0,3.633333333333333,8.0,1373,14,4.0,5,325000.0,78733,1,1,1,70330432
323,5749.0,1650.0,2.1,2.6666666666666665,1478,13,2.0,3,119900.0,78724,1,1,0,63835353
324,5575.0,939.0,3.233333333333333,3.6666666666666665,1085,11,1.0,2,159000.0,78724,1,0,0,29396904
325,6882.0,3021.0,3.233333333333333,7.666666666666668,1259,14,3.0,4,550000.0,78717,2,1,1,121719897
326,3911.0,2474.0,3.333333333333333,7.0,1177,16,3.0,3,550000.0,78731,2,0,0,29351445
327,7235.0,3422.0,2.033333333333333,7.0,1277,16,4.0,4,564900.0,78726,2,1,1,29368642
328,13503.6,2567.0,1.366666666666667,9.0,1616,16,4.0,4,525000.0,78750,2,0,0,29370446
329,15681.6,4060.0,2.5,8.333333333333334,1533,17,5.0,4,715000.0,78732,2,1,0,70352485
330,32234.4,4919.0,3.4333333333333336,9.333333333333334,1360,14,5.0,4,3175000.0,78733,2,0,0,29344931
331,5357.0,1419.0,1.6333333333333335,3.0,1457,13,2.0,3,160000.0,78725,1,0,0,29459853
332,6229.0,2234.0,2.0333333333333337,8.333333333333334,1481,16,3.0,3,315000.0,78717,2,1,0,89663390
333,6098.0,1491.0,3.1333333333333333,3.0,1457,13,2.0,3,285000.0,78725,1,1,0,145654553
334,33105.6,4700.0,2.05,9.0,1669,15,5.0,5,1295000.0,78746,3,0,1,29341408
335,12196.8,1349.0,1.2,3.6666666666666665,1051,12,2.0,3,254990.0,78660,1,1,1,241936631
336,9147.0,2710.0,1.3,8.0,1275,15,4.0,4,620000.0,78726,2,0,1,29376445
337,114127.2,1656.0,3.033333333333333,7.0,1277,16,2.0,2,598000.0,78726,2,0,0,29373139
338,8363.0,2717.0,2.733333333333333,8.333333333333334,1533,17,3.0,4,495000.0,78732,2,1,0,83124879
339,15681.6,4615.0,5.6000000000000005,5.666666666666668,1332,16,4.0,4,1100000.0,78735,2,1,0,70336928
340,12632.4,1749.0,2.066666666666667,2.6666666666666665,1478,13,2.0,4,215000.0,78724,1,1,0,70338352
341,6141.0,1970.0,1.7,8.333333333333334,1481,16,3.0,3,379800.0,78717,2,1,0,88014884
342,3920.0,1644.0,3.2999999999999994,7.0,1177,16,2.0,3,399000.0,78731,1,0,0,29351440
343,9147.0,2871.0,1.9333333333333336,7.0,1277,16,3.0,4,540000.0,78726,1,0,1,29370832
344,13503.6,3114.0,1.7333333333333334,9.0,1616,16,3.0,4,475000.0,78750,2,0,0,29368445
345,12196.8,3393.0,3.6,8.333333333333334,1533,17,4.0,4,689000.0,78732,2,1,1,125158378
346,8712.0,1550.0,2.033333333333333,2.6666666666666665,1478,13,3.0,4,207500.0,78724,2,1,1,70338351
347,19602.0,1848.0,3.633333333333333,8.0,1373,14,2.0,3,399000.0,78733,1,0,0,29342428
348,6621.0,2953.0,2.933333333333333,3.6666666666666665,1532,12,3.0,4,389900.0,78744,2,1,1,125792770
349,26571.6,1600.0,1.9333333333333331,7.0,1483,16,0.0,0,685000.0,78731,1,0,0,29355939
350,22651.2,4269.0,2.05,9.0,1669,15,5.0,4,975000.0,78746,2,0,1,29343407
351,6403.0,2256.0,1.6,8.333333333333334,1481,16,3.0,3,325000.0,78717,2,1,0,88013884
352,7405.0,2415.0,1.9333333333333336,7.0,1277,16,2.0,4,280000.0,78726,1,0,0,29368633
353,7840.0,2455.0,1.366666666666667,8.0,1275,15,3.0,5,480000.0,78726,2,0,0,29374944
354,11761.2,4589.0,2.2333333333333334,8.666666666666666,1533,17,5.0,4,749900.0,78732,2,1,0,83824877
355,6011.0,2766.0,3.1666666666666665,3.6666666666666665,1532,12,4.0,4,405000.0,78744,2,1,1,249891260
356,43560.0,3009.0,5.033333333333333,7.0,1177,16,4.0,4,750000.0,78730,1,0,0,29344906
357,3920.0,1456.0,3.2999999999999994,7.0,1177,16,2.0,2,409000.0,78731,1,0,1,29351438
358,20908.8,2094.0,3.633333333333333,8.0,1373,14,3.0,3,457000.0,78733,2,0,0,29342427
359,7361.0,2051.0,1.9333333333333336,7.0,1277,16,2.0,3,265000.0,78726,1,0,0,29368632
360,5052.0,1200.0,3.2,3.6666666666666665,1085,11,2.0,3,205000.0,78724,1,1,0,29396897
361,13068.0,3962.0,1.5333333333333332,8.666666666666666,1632,16,4.0,4,622500.0,78750,2,0,0,29372944
362,7971.0,3323.0,2.7,8.333333333333334,1533,17,3.0,4,425000.0,78732,2,1,0,83124877
363,4626.0,1278.0,1.8333333333333333,3.0,1457,13,2.0,3,175000.0,78725,1,1,1,63837777
364,5062.0,1662.0,1.7,3.0,1457,13,2.0,3,175000.0,78725,1,0,0,29461349
365,11325.6,3983.0,5.666666666666668,5.666666666666668,1332,16,4.0,4,1095000.0,78735,2,1,0,70336926
366,6577.0,2413.0,1.3,2.6666666666666665,1063,14,3.0,3,300000.0,78660,2,1,1,119984117
367,5662.0,1799.0,2.3000000000000003,7.0,1523,17,2.0,3,350000.0,78750,1,0,0,58298435
368,7710.0,2761.0,1.9333333333333336,7.0,1277,16,3.0,3,389900.0,78726,2,0,0,29368631
369,18730.8,5865.0,2.0,9.0,1669,15,5.0,4,1250000.0,78746,2,0,1,29343404
370,9931.0,2972.0,2.833333333333333,8.333333333333334,1533,17,4.0,4,575000.0,78732,2,1,1,111373376
371,9452.0,2580.0,1.3,8.0,1275,15,2.0,4,510000.0,78726,1,0,1,29376441
372,6272.0,1496.0,3.1333333333333333,3.0,1457,13,2.0,3,255000.0,78725,1,1,0,145656010
373,12196.8,2112.0,1.2333333333333334,3.6666666666666665,1051,12,3.0,4,289500.0,78660,2,1,0,241936613
374,19602.0,1499.0,3.633333333333333,8.0,1373,14,2.0,3,420000.0,78733,1,0,1,29342426
375,9365.0,2519.0,3.2999999999999994,7.0,1177,16,3.0,3,650000.0,78731,2,0,0,29351434
376,5662.0,2360.0,2.9666666666666663,3.6666666666666665,1532,12,3.0,3,350000.0,78744,2,1,1,251030758
377,12196.8,4263.0,1.8333333333333333,7.0,1277,16,5.0,4,474500.0,78726,2,0,1,29368608
378,116740.8,13731.0,2.733333333333333,8.333333333333334,1476,17,10.0,5,4950000.0,78732,2,1,0,89551873
379,17859.6,3895.0,5.333333333333333,7.0,1177,16,4.0,4,1325000.0,78730,1,1,1,125792898
380,5227.0,1221.0,2.9,3.6666666666666665,1085,11,2.0,3,205000.0,78724,1,1,0,83827393
381,8189.0,1420.0,3.3000000000000003,3.0,1457,13,2.0,3,215000.0,78725,1,1,0,89551502
382,16988.4,2904.0,1.1,8.666666666666666,1632,16,4.0,4,623000.0,78750,1,0,0,29374438
383,21780.0,1406.0,3.6666666666666665,8.0,1373,14,2.0,3,420000.0,78733,1,0,0,29342422
384,132858.0,4237.0,4.8,7.0,1177,16,4.0,4,1400000.0,78730,2,1,1,70331933
385,13068.0,3165.0,1.9333333333333336,7.0,1277,16,3.0,5,242200.0,78726,2,0,1,29368601
386,7492.0,2045.0,2.8000000000000003,8.333333333333334,1533,17,2.0,3,395000.0,78732,1,1,0,80104872
387,4573.0,1359.0,2.2666666666666666,7.0,1523,17,2.0,2,325000.0,78750,1,0,0,58298431
388,14810.4,1780.0,4.566666666666666,8.0,1373,14,3.0,3,485000.0,78733,1,0,0,144176918
389,12196.8,2432.0,1.2,3.6666666666666665,1051,12,3.0,4,309900.0,78660,2,1,0,241936608
390,12196.8,3328.0,1.8333333333333333,7.0,1277,16,4.0,5,479900.0,78726,2,0,0,29368594
391,15681.6,3451.0,0.9,8.666666666666666,1632,16,3.0,4,710000.0,78750,2,0,1,29375933
392,15681.6,3020.0,2.6,7.0,1715,16,4.0,5,1100000.0,78734,2,0,0,29357371
393,16552.8,2812.0,4.833333333333333,7.0,1177,16,3.0,3,774000.0,78730,1,0,0,29344897
394,14374.8,3294.0,5.7333333333333325,5.666666666666668,1332,16,3.0,4,899000.0,78735,1,1,0,70336913
395,69696.0,3764.0,5.266666666666667,7.0,1177,16,4.0,3,1125000.0,78730,2,1,0,64505930
396,5662.0,1511.0,3.1333333333333333,3.6666666666666665,1085,11,3.0,3,269990.0,78724,2,1,0,64737390
397,5662.0,1884.0,1.6,8.333333333333334,1481,16,3.0,3,384900.0,78717,2,1,1,88019366
398,12196.8,1359.0,1.2,3.6666666666666665,1051,12,2.0,3,265000.0,78660,1,1,1,241936607
399,16552.8,2526.0,1.0333333333333334,8.666666666666666,1632,16,3.0,3,619900.0,78750,1,0,1,29374432
400,7666.0,3274.0,2.033333333333333,7.0,1277,16,4.0,4,410000.0,78726,2,1,0,29368593
401,6534.0,1754.0,3.1666666666666665,3.6666666666666665,1532,12,2.0,3,320000.0,78744,1,1,1,249891254
402,15681.6,2944.0,2.6,7.0,1715,16,3.0,3,1595000.0,78734,1,0,0,29357369
403,14810.4,3029.0,2.6666666666666665,8.333333333333334,1533,17,4.0,4,595000.0,78732,1,1,0,120898908
404,5880.0,1236.0,2.0,3.0,1457,13,2.0,4,209000.0,78725,1,1,1,79981846
405,8441.0,3346.0,1.2666666666666666,8.0,1275,15,4.0,5,445000.0,78726,2,0,0,29376431
406,48787.2,4700.0,2.0,9.0,1669,15,6.0,5,1215000.0,78746,2,0,0,29343397
407,10544.0,2728.0,2.8000000000000003,7.0,1523,17,3.0,4,609995.0,78750,2,0,0,29358974
408,6229.0,2491.0,2.9333333333333336,3.6666666666666665,1085,11,3.0,5,240000.0,78724,2,1,0,111371886
409,6625.0,2495.0,1.9333333333333336,7.0,1277,16,2.0,4,475000.0,78726,1,0,1,29368581
410,43995.6,9368.0,3.5,8.0,1373,14,6.0,5,3750000.0,78733,2,1,0,79980405
411,7753.0,3358.0,2.766666666666667,8.333333333333334,1533,17,4.0,4,574900.0,78732,2,1,1,83124867
412,109771.2,5506.0,2.35,9.0,1669,15,7.0,5,2489000.0,78746,1,1,0,29339395
413,6011.0,1985.0,1.7333333333333334,8.333333333333334,1481,16,2.5,3,212500.0,78717,2,1,0,70992361
414,6272.0,1761.0,3.033333333333333,3.6666666666666665,1085,11,2.0,4,240000.0,78724,1,1,0,80104386
415,6882.0,1326.0,2.2,2.6666666666666665,1478,13,2.0,3,175000.0,78724,1,1,0,63835340
416,16117.2,3700.0,2.6666666666666665,7.0,1715,16,4.0,5,1775000.0,78734,2,1,0,29357366
417,13939.2,2846.0,1.6000000000000003,8.666666666666666,1632,16,3.0,4,379950.0,78750,2,0,1,29372930
418,16988.4,3884.0,1.6666666666666667,7.0,1277,16,4.0,5,549900.0,78726,2,0,0,29368548
419,13939.2,3076.0,2.333333333333333,9.333333333333334,1360,14,3.0,4,775000.0,78733,1,0,0,67415405
420,14374.8,2068.0,1.9,7.0,1483,16,2.0,3,399000.0,78731,2,0,0,29353930
421,8712.0,2708.0,1.9666666666666663,8.333333333333334,1481,16,3.0,4,379000.0,78717,2,1,0,88019360
422,6446.0,1895.0,1.7,3.0,1457,13,3.0,4,221000.0,78725,1,0,0,29459839
423,14374.8,2898.0,3.633333333333333,7.0,1523,17,3.0,3,650000.0,78750,2,0,0,29363429
424,19166.4,4597.0,2.9,8.333333333333334,1533,17,5.0,4,681900.0,78732,2,1,0,80104364
425,6141.0,1916.0,3.2,3.6666666666666665,1532,12,2.0,3,390000.0,78744,1,1,1,249891249
426,8529.0,2193.0,1.2666666666666666,3.6666666666666665,1051,12,3.0,4,311250.0,78660,2,1,0,249891101
427,9278.0,2538.0,1.7,7.0,1277,16,2.0,3,475000.0,78726,1,0,0,29368546
428,6098.0,1952.0,2.1666666666666665,2.6666666666666665,1478,13,3.0,4,219900.0,78724,2,1,1,63835337
429,59677.2,5261.0,2.0,9.0,1669,15,4.0,5,1940000.0,78746,2,1,0,29341393
430,13503.6,1723.0,0.7000000000000001,7.666666666666668,1281,14,2.0,3,175000.0,78750,1,0,0,29566857
431,16117.2,4559.0,2.833333333333333,8.333333333333334,1533,17,4.0,5,959000.0,78732,2,1,0,111372714
432,10062.0,2635.0,1.3,8.0,1275,15,4.0,5,489000.0,78726,2,0,1,29376426
433,10628.0,3574.0,3.6,7.0,1523,17,4.0,4,765000.0,78750,2,0,1,29363428
434,24393.6,2110.0,3.6666666666666665,8.0,1373,14,3.0,3,325000.0,78733,2,0,0,29342404
435,13068.0,2622.0,1.6333333333333335,7.0,1277,16,3.0,4,419900.0,78726,2,0,0,29368532
436,5401.0,1580.0,1.2,3.6666666666666665,1051,12,2.0,3,289900.0,78660,1,1,1,251030097
437,5662.0,1405.0,1.7666666666666666,3.0,1457,13,2.0,3,52500.0,78725,1,0,0,29459837
438,182080.8,7158.0,3.4333333333333336,8.333333333333334,1533,17,7.0,6,1999900.0,78732,2,1,1,83815356
439,5096.0,1096.0,2.2,7.0,1523,17,2.0,2,258000.0,78750,1,0,0,58298927
440,6490.0,2837.0,3.0,3.6666666666666665,1085,11,3.0,4,412900.0,78724,2,1,0,29396879
441,18730.8,3379.0,1.6333333333333335,7.0,1277,16,4.0,4,550000.0,78726,2,0,0,29368531
442,21780.0,4840.0,2.0,9.0,1669,15,4.0,4,1350000.0,78746,2,0,1,29343391
443,8886.0,4150.0,2.6,8.666666666666666,1533,17,4.0,5,725000.0,78732,2,1,0,70352403
444,13939.2,2826.0,0.9,8.666666666666666,1632,16,3.0,4,768000.0,78750,1,0,1,29375925
445,13939.2,4549.0,2.9333333333333336,8.333333333333334,1533,17,6.0,5,865000.0,78732,2,1,1,80104481
446,7405.0,1863.0,1.8333333333333333,3.0,1457,13,2.0,4,263990.0,78725,1,1,0,2079519189
447,10006.0,2489.0,3.5666666666666664,7.0,1523,17,3.0,4,550000.0,78750,1,0,0,29363427
448,6534.0,2030.0,1.8333333333333333,8.333333333333334,1481,16,3.0,3,339900.0,78717,2,1,1,70992349
449,7840.0,2942.0,3.1333333333333333,3.6666666666666665,1532,12,4.0,4,439900.0,78744,2,1,1,249891244
450,17859.6,3724.0,2.05,9.0,1669,15,5.0,5,1149000.0,78746,2,0,1,29341389
451,62290.8,4616.0,3.9333333333333336,8.0,1373,14,4.0,5,1095000.0,78733,2,1,0,90240400
452,11325.6,2874.0,1.3333333333333333,3.0,1108,14,3.0,4,390000.0,78660,2,1,0,249912947
453,6534.0,1531.0,2.466666666666667,3.6666666666666665,480,14,3.0,4,299000.0,78724,1,0,1,29395366
454,7492.0,2792.0,1.7666666666666666,8.333333333333334,1481,16,3.0,3,470000.0,78717,2,1,1,88023347
455,8398.0,2502.0,3.5,3.6666666666666665,1532,12,3.0,3,412206.0,78744,1,1,1,251034742
456,5489.0,1747.0,2.2666666666666666,7.0,1523,17,2.0,3,424900.0,78750,1,0,1,58298426
457,11325.6,4496.0,2.5,9.0,1669,15,4.0,3,3495000.0,78746,2,0,0,29348387
458,45302.4,5650.0,3.4333333333333336,8.0,1373,14,7.0,5,3500000.0,78733,2,1,0,70330400
459,5314.0,1695.0,1.7666666666666668,2.6666666666666665,1063,14,2.0,3,299990.0,78660,1,1,0,251032578
460,11761.2,2484.0,1.6333333333333335,7.0,1277,16,3.0,4,384900.0,78726,2,0,0,29368530
461,13503.6,2332.0,1.0666666666666669,8.666666666666666,1632,16,3.0,3,530000.0,78750,1,0,1,29377423
462,5749.0,1650.0,2.9333333333333336,3.6666666666666665,1085,11,2.0,3,239900.0,78724,1,1,0,111372365
463,5314.0,1178.0,1.7666666666666666,3.0,1457,13,2.0,3,189900.0,78725,1,1,0,111973229
464,58370.4,6698.0,2.733333333333333,8.333333333333334,1533,17,6.0,6,1399999.0,78732,3,1,1,83830838
465,8537.0,1985.0,1.7999999999999998,8.333333333333334,1481,16,3.0,3,375000.0,78717,2,1,1,70992346
466,10105.0,3058.0,2.566666666666667,8.666666666666666,1533,17,3.0,4,649900.0,78732,1,1,1,89550899
467,21780.0,4800.0,4.7,7.0,1177,16,5.0,3,3250000.0,78730,1,0,0,29344884
468,21344.4,3205.0,1.0,8.666666666666666,1632,16,3.0,4,849000.0,78750,2,0,1,29374423
469,9757.0,3522.0,1.7333333333333332,7.0,1277,16,5.0,5,559900.0,78726,1,0,1,29368568
470,4835.0,2470.0,2.966666666666667,3.6666666666666665,1085,11,3.0,3,428900.0,78724,2,1,0,241931861
471,4181.0,1426.0,1.9333333333333331,3.0,1457,13,2.0,3,194973.0,78725,1,1,0,121657728
472,11325.6,3078.0,2.733333333333333,7.0,1523,17,3.0,4,915000.0,78750,2,0,1,29358926
473,6011.0,1976.0,3.1333333333333333,3.6666666666666665,1532,12,2.0,3,375000.0,78744,1,1,1,249891240
474,69696.0,4417.0,2.7,8.0,743,15,6.0,4,990000.0,78737,1,1,1,55299492
475,5662.0,1947.0,2.7,8.333333333333334,1533,17,2.0,3,365000.0,78732,1,1,0,80104336
476,9452.0,3335.0,2.566666666666667,8.666666666666666,1533,17,4.0,4,590000.0,78732,2,1,0,70352400
477,29620.800000000007,3649.0,2.0,9.0,1669,15,5.0,4,699000.0,78746,2,0,0,29341382
478,12196.8,2112.0,1.2,3.6666666666666665,1051,12,3.0,4,300000.0,78660,2,1,0,251030552
479,14810.4,2537.0,1.0,8.666666666666666,1632,16,3.0,4,399500.0,78750,1,0,0,29374422
480,8189.0,1815.0,1.7999999999999998,8.333333333333334,1481,16,3.0,3,289000.0,78717,2,1,0,70992345
481,6229.0,1347.0,3.1666666666666665,3.6666666666666665,1085,11,2.0,3,257900.0,78724,1,1,1,83818357
482,6534.0,1726.0,1.7666666666666666,3.0,1457,13,3.0,3,205000.0,78725,2,1,0,29462725
483,10628.0,2848.0,3.4,7.0,1177,16,4.0,3,465900.0,78731,2,0,1,29351423
484,5248.0,1692.0,1.6666666666666667,3.0,1457,13,2.0,3,214900.0,78725,1,0,0,29461328
485,64904.4,3852.0,2.766666666666667,9.333333333333334,1360,14,4.0,4,1244000.0,78733,1,0,0,29340878
486,83635.2,3750.0,2.6,8.0,743,15,3.0,4,149900.0,78737,1,1,1,55299490
487,9452.0,4172.0,2.566666666666667,8.666666666666666,1533,17,4.0,5,649500.0,78732,2,1,0,70352399
488,6621.0,1116.0,2.5,3.6666666666666665,480,14,2.0,4,250000.0,78724,1,0,1,29395357
489,5445.0,1476.0,1.7666666666666666,3.0,1457,13,3.0,3,195000.0,78725,2,1,0,29462724
490,10628.0,2220.0,1.1666666666666667,8.666666666666666,1632,16,2.0,3,550000.0,78750,1,0,1,29372422
491,73180.8,3652.0,2.833333333333333,9.333333333333334,1360,14,4.0,4,1290000.0,78733,2,0,0,29340875
492,12632.4,2949.0,1.6333333333333335,7.0,1277,16,3.0,4,425000.0,78726,1,0,1,29368517
493,12632.4,4326.0,2.1,8.666666666666666,1533,17,6.0,5,810000.0,78732,2,1,0,83823333
494,6272.0,1844.0,3.0666666666666664,3.6666666666666665,1532,12,3.0,3,349900.0,78744,2,1,1,145657233
495,57934.8,3371.0,2.8,8.0,743,15,4.0,4,719900.0,78737,1,1,1,55299488
496,7971.0,2126.0,1.7999999999999998,8.333333333333334,1481,16,3.0,3,209495.0,78717,2,1,1,70992340
497,6141.0,1652.0,1.4,2.6666666666666665,1063,14,2.0,3,249990.0,78660,1,1,0,120900046
498,4675.0,1569.0,1.7666666666666666,3.0,1457,13,3.0,3,214900.0,78725,2,1,1,70345723
499,12196.8,3883.0,5.7333333333333325,5.666666666666668,1332,16,4.0,5,1045000.0,78735,2,1,1,70336899
